id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
45,The Cookie Lab,"Calle del Pez, 16,Madrid,Spain,28004",40.423665,-3.705132,3,2.5,['American'],3,No price range,+34-910850640,https://thecookielab.es/,http://www.instagram.com/thecookielab_es,http://facebook.com/thecookielab1,"{'Monday': '15:00 - 21:00', 'Tuesday': '09:30 - 21:00', 'Wednesday': '09:30 - 21:00', 'Thursday': '09:30 - 21:00', 'Friday': '09:30 - 21:00', 'Saturday': '10:00 - 21:30', 'Sunday': '10:30 - 21:00'}",https://www.happycow.net/reviews/the-cookie-lab-madrid-315428
46,Ramen Shifu - Chueca,"Infantas 14 (at Plaza Pedro Zerolo),Madrid,Spain,28004",40.420759,-3.700001,8,4.0,"['Japanese', 'Asian']",19,Moderado,+34-919202729,https://www.ramenshifu.com/,http://www.instagram.com/ramenshifu,http://facebook.com/ramenshifuchueca,"{'Monday': '13:00 - 16:00, 20:00 - 23:00', 'Tuesday': '13:00 - 16:00, 20:00 - 23:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:00 - 16:00, 20:00 - 23:00', 'Saturday': '13:00 - 16:00, 20:00 - 23:00', 'Sunday': '13:00 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/ramen-shifu-madrid-223352
47,Ramen Shifu  - Plaza España,"C de Isabel la Católica, 15,Madrid,Spain,28013",40.421566,-3.709382,7,4.0,"['Japanese', 'Asian']",14,Moderado,+34-911448402,http://ramenshifu.com/,http://www.instagram.com/ramenshifu,http://facebook.com/RamenShifu,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:30, 20:00 - 23:30', 'Wednesday': '13:00 - 16:30, 20:00 - 23:30', 'Thursday': '13:00 - 16:30, 20:00 - 23:30', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/ramen-shifu-madrid-259110
48,La Rollerie - Mayor,"Calle Mayor 24,Madrid,Spain",40.416447,-3.707221,11,3.0,['Spanish'],9,Barato,+34-917569271,http://larollerie.com/,No instagram,No facebook,"{'Monday': '18:00 - 02:00', 'Tuesday': '18:00 - 02:00', 'Wednesday': '18:00 - 02:00', 'Thursday': '18:00 - 02:00', 'Friday': '18:00 - 02:00', 'Saturday': '18:00 - 02:00', 'Sunday': '18:00 - 02:00'}",https://www.happycow.net/reviews/la-rollerie-madrid-86547
49,Taquería Mi Ciudad,"Calle de las Hileras 5,Madrid,Spain,28013",40.416958,-3.708387,0,0,['Mexican'],0,Barato,+34-915598711,https://taqueriamiciudad.com/,http://www.instagram.com/taqueriamiciudad,No facebook,"{'Monday': '13:30 - 16:30, 20:00 - 00:30', 'Tuesday': '13:30 - 16:30, 20:00 - 00:30', 'Wednesday': '13:30 - 16:30, 20:00 - 00:00', 'Thursday': '13:30 - 16:30, 20:00 - 00:30', 'Friday': '13:30 - 16:30, 20:00 - 00:30', 'Saturday': '13:30 - 16:30, 20:00 - 00:30', 'Sunday': '13:30 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/taqueria-mi-ciudad-madrid-415118
50,Oakberry,"Calle de Esparteros, 8,Madrid,Spain,28012",40.415923,-3.705269,7,5.0,"['International', 'Brazilian']",23,No price range,No phone number,https://oakberry.com/,http://www.instagram.com/oakberry,http://facebook.com/oakberryacaies,"{'Monday': '10:00 - 21:30', 'Tuesday': '09:30 - 21:30', 'Wednesday': '09:30 - 21:30', 'Thursday': '09:30 - 21:30', 'Friday': '09:30 - 21:30', 'Saturday': '09:30 - 21:30', 'Sunday': '10:00 - 21:30'}",https://www.happycow.net/reviews/oakberry-madrid-312080
51,HanSo Café,"Calle Pez 20, Centro,Madrid,Spain,28004",40.423937,-3.705417,1,5.0,['Asian'],1,No price range,+34-911375429,https://hansocafe.es/,http://www.instagram.com/hansocaf,http://facebook.com/hansocafe,"{'Monday': '09:00 - 20:00', 'Tuesday': '09:00 - 20:00', 'Wednesday': '09:00 - 20:00', 'Thursday': '09:00 - 20:00', 'Friday': '09:00 - 20:00', 'Saturday': '10:00 - 20:00', 'Sunday': '10:00 - 20:00'}",https://www.happycow.net/reviews/hanso-cafe-madrid-404097
52,Isla Cake,"Calle de las Fuentes, 6,Madrid,Spain,28013",40.417098,-3.708653,3,4.5,[],11,No price range,+34-633913439,No website,http://www.instagram.com/islacake_madrid,http://facebook.com/ISLACAKE_Madrid-105553674368672,"{'Monday': 'Closed', 'Tuesday': '13:00 - 21:00', 'Wednesday': '13:00 - 21:00', 'Thursday': '13:00 - 21:00', 'Friday': '13:00 - 21:00', 'Saturday': '13:00 - 21:00', 'Sunday': '13:00 - 21:00'}",https://www.happycow.net/reviews/isla-cake-madrid-294674
53,The Goood Açaí Club,"C/ de Hortaleza, 25, Centro,Madrid,Spain,28004",40.421778,-3.700154,0,0,['Brazilian'],0,Moderado,+34-910406872,No website,http://www.instagram.com/the_goood_acai_club,No facebook,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': '10:00 - 22:00', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/the-goood-acai-club-madrid-434138
54,Bresca - Virgen de los Peligros,"C. de la Virgen de los Peligros, 7,Madrid,Spain,28013",40.418762,-3.699778,3,4.0,"['Italian', 'Spanish']",9,Moderado,+34-914126605,https://bresca.es/virgen-de-los-peligros/,http://www.instagram.com/brescataberna/,http://facebook.com/brescataberna,"{'Monday': '12:00 - 00:00', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 01:00', 'Saturday': '12:00 - 01:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/bresca-madrid-362972
55,Wolføx,"C. de Pérez Galdós, 2, Centro,Madrid,Spain,28004",40.422478,-3.700740,2,4.5,[],1,No price range,No phone number,https://www.wolfox.coffee/,http://www.instagram.com/wolfoxmadrid,No facebook,"{'Monday': '10:00 - 19:00', 'Tuesday': '10:00 - 19:00', 'Wednesday': '10:00 - 19:00', 'Thursday': '10:00 - 19:00', 'Friday': '10:00 - 19:00', 'Saturday': '10:00 - 19:00', 'Sunday': '10:00 - 19:00'}",https://www.happycow.net/reviews/wolfoex-madrid-409079
56,Vibar,"12 Calle de Alcalá,Madrid,Spain,28014",40.417187,-3.700859,9,4.5,[],27,No price range,+34-919994060,http://www.vibar.es/,No instagram,No facebook,"{'Monday': '12:00 - 00:00', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 01:00', 'Saturday': '12:00 - 01:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/vibar-madrid-276612
57,El Patrón,"Calle de Bordadores, 2,Madrid,Spain,28013",40.416403,-3.707630,1,3.0,['Mexican'],5,Moderado,+34-678110432,https://patrontaqueria.com/,http://www.instagram.com/patrontaqueria,http://facebook.com/ElPatronTaqueriaMadrid,"{'Monday': '14:00 - 22:00', 'Tuesday': '14:00 - 22:00', 'Wednesday': '14:00 - 22:00', 'Thursday': '14:00 - 22:00', 'Friday': '16:00 - 00:00', 'Saturday': '16:00 - 00:00', 'Sunday': '14:00 - 22:00'}",https://www.happycow.net/reviews/el-patron-taqueria-madrid-293410
58,Tiki Taco - Clavel,"Calle del Clavel, 5,Madrid,Spain,28004",40.420301,-3.699505,7,3.5,['Mexican'],34,Moderado,No phone number,No website,http://www.instagram.com/taqueria.tikitaco,No facebook,"{'Monday': '13:00 - 01:00', 'Tuesday': '13:00 - 01:00', 'Wednesday': '13:00 - 01:00', 'Thursday': '13:00 - 01:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 01:00'}",https://www.happycow.net/reviews/tiki-taco-clavel-madrid-247937
59,Pan y Pepinillos Café,"Calle del Escorial, 2,Madrid,Spain,28004",40.423764,-3.702707,2,3.0,[],0,No price range,No phone number,http://panypepinilloscafe.com/,http://www.instagram.com/panypepinilloscafe/,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/pan-y-pepinillos-cafe-madrid-406905
60,Yerbabuena - Bordadores,"Bordadores, 3,Madrid,Spain,28013",40.416370,-3.707760,159,4.0,"['Fusion', 'Spanish']",164,Moderado,+34-915994805,http://www.yerbabuena.ws/,No instagram,http://facebook.com/restaurantevegetarianoyerbabuena,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:30, 20:00 - 23:30', 'Wednesday': '13:00 - 16:30, 20:00 - 23:30', 'Thursday': '13:00 - 16:30, 20:00 - 23:30', 'Friday': '13:00 - 16:30, 20:00 - 23:30', 'Saturday': '13:00 - 16:30, 20:00 - 23:30', 'Sunday': '13:00 - 16:30'}",https://www.happycow.net/reviews/yerbabuena-madrid-5629
61,Bambubox,"Calle del Clavel 7, Centro,Madrid,Spain,28004",40.420466,-3.699426,1,4.0,"['Thai', 'Asian']",2,Caro,+34-910146103,http://www.bambubox.com/,http://www.instagram.com/bambubox,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 23:30', 'Tuesday': '13:00 - 16:30, 20:00 - 23:30', 'Wednesday': '13:00 - 16:30, 20:00 - 23:30', 'Thursday': '13:00 - 16:30, 20:00 - 23:30', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 23:30'}",https://www.happycow.net/reviews/bambubox-madrid-415124
62,Impasta,"Calle de las Hileras, 2,Madrid,Spain,28013",40.416803,-3.708571,2,3.0,['Italian'],12,Moderado,+34-918663878,http://www.impasta-es.bar/,No instagram,http://facebook.com/impasta.madrid,"{'Monday': '13:00 - 16:00, 20:00 - 23:00', 'Tuesday': '13:00 - 16:00, 20:00 - 23:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:00 - 16:00, 20:00 - 23:00', 'Saturday': '13:00 - 16:00, 20:00 - 23:00', 'Sunday': '13:00 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/impasta-madrid-200709
63,Tierra Burrito Bar - Espoz y Mina,"Calle de Espoz y Mina, 8,Madrid,Spain,28012",40.416031,-3.702636,13,3.5,"['American', 'Mexican']",22,Barato,+34-911736964,http://www.tierraburritos.com/,No instagram,http://facebook.com/TierraBurritoBar,"{'Monday': '12:00 - 00:30', 'Tuesday': '12:00 - 00:30', 'Wednesday': '12:00 - 00:30', 'Thursday': '12:00 - 00:30', 'Friday': '12:00 - 00:30', 'Saturday': '12:00 - 00:30', 'Sunday': '12:00 - 00:30'}",https://www.happycow.net/reviews/tierra-burrito-bar-madrid-109788
64,UDON - Chueca,"Calle del Clavel, 6,Madrid,Spain,28004",40.420253,-3.699236,14,4.0,"['Japanese', 'Asian']",33,Moderado,+34-915323369,http://udon.es/,No instagram,http://facebook.com/UDONChueca,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/udon-madrid-140514
65,Tacita De Plata,"C. Mayor, 31, Centro,Madrid,Spain,28012",40.416063,-3.707432,1,3.0,['Spanish'],1,No price range,+34-615489123,https://chocolateriatacitadeplata.es/,http://www.instagram.com/chocotacita,No facebook,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 22:00', 'Saturday': '08:00 - 22:00', 'Sunday': '08:00 - 22:00'}",https://www.happycow.net/reviews/tacita-de-plata-madrid-415064
66,JUNGLEKING,"Calle del Marqués Viudo de Pontejos, 15,Madrid,Spain,28012",40.415624,-3.705996,3,4.0,"['American', 'European', 'Spanish']",10,Moderado,+34-628639617,https://www.jungleking.es/,No instagram,No facebook,"{'Monday': '09:00 - 23:00', 'Tuesday': '09:00 - 23:00', 'Wednesday': '09:00 - 23:00', 'Thursday': '09:00 - 23:00', 'Friday': '09:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 23:00'}",https://www.happycow.net/reviews/jungleking-madrid-363337
67,BLoved Veggie Corner,"Hotel Catalonia, Gran Vía 9,Madrid,Spain,28013",40.419471,-3.699086,39,4.0,"['Mediterranean', 'European', 'Spanish']",55,Caro,+34-915325568,https://www.blovedveggiecorner.com/es,No instagram,http://facebook.com/restBLoved,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/bloved-veggie-corner-madrid-157809
68,Kuraya,"Plaza de Herradores, 7,Madrid,Spain,28013",40.416625,-3.708834,1,4.0,"['Japanese', 'Asian']",2,Moderado,+34-910411646,https://www.kuraya.es/,http://www.instagram.com/ramenkuraya,No facebook,"{'Monday': '13:00 - 16:00, 20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/kuraya-madrid-403087
69,Ramen Kagura Chueca,"C de San Marcos, 8,Madrid,Spain,28004",40.421583,-3.699384,4,3.0,"['Japanese', 'Asian']",10,Moderado,+34-915249130,https://www.ramenkagura.com/,No instagram,http://facebook.com/profile.php?id=102716931745200,"{'Monday': '13:00 - 16:00, 20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-chueca-madrid-298848
70,Teapots,"Calle de Postas, 26,Madrid,Spain,28012",40.415547,-3.706438,22,5.0,['European'],50,No price range,+34-913642121,http://www.teapots.es/,http://www.instagram.com/teapotsmadrid,http://facebook.com/TeapotsMadrid,"{'Monday': '09:30 - 19:30', 'Tuesday': 'Closed', 'Wednesday': '09:30 - 19:30', 'Thursday': '09:30 - 19:30', 'Friday': '09:30 - 19:30', 'Saturday': '09:30 - 19:30', 'Sunday': '09:30 - 19:30'}",https://www.happycow.net/reviews/teapots-madrid-257070
71,Honest Greens - Gran Via,"Gran Via 7,Madrid,Spain,28013",40.419420,-3.698945,40,4.0,"['International', 'European']",41,Moderado,+34-931227664,https://honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 00:00', 'Saturday': '09:30 - 00:00', 'Sunday': '09:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-299584
72,Hungry Panda,"3 Plaza de San Ildefonso,Madrid,Spain,28004",40.424056,-3.702365,2,4.0,['Asian'],1,Moderado,+34-669277815,No website,http://www.instagram.com/hungrypanda_madrid,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:00 - 23:30', 'Wednesday': '13:00 - 23:30', 'Thursday': '13:00 - 23:30', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/hungry-panda-madrid-375179
73,New Freedom Cakes Cafe,"Calle de Barcelona, 3,Madrid,Spain,28012",40.415579,-3.702632,17,4.0,"['Mediterranean', 'Spanish']",48,Moderado,+34-913153077,https://freedomcakes.es/new-freedom,http://www.instagram.com/FreedomCakes,http://facebook.com/Freedomcakesvegan,"{'Monday': '16:00 - 02:00', 'Tuesday': '16:00 - 02:00', 'Wednesday': '16:00 - 02:00', 'Thursday': '16:00 - 02:00', 'Friday': '16:00 - 02:30', 'Saturday': '12:00 - 02:30', 'Sunday': '12:00 - 02:00'}",https://www.happycow.net/reviews/freedom-cakes-cafe-madrid-384752
74,BisuPizza,"C. del Espejo, 10,Madrid,Spain,28013",40.417010,-3.709630,2,4.0,['Italian'],3,Barato,+34-910333625,No website,http://www.instagram.com/bisupizza/,No facebook,"{'Monday': '12:30 - 16:00, 20:00 - 00:00', 'Tuesday': '12:30 - 16:00, 20:00 - 00:00', 'Wednesday': '12:30 - 16:00, 20:00 - 00:00', 'Thursday': '12:30 - 16:00, 20:00 - 00:00', 'Friday': '12:30 - 16:00, 20:00 - 00:00', 'Saturday': '12:30 - 00:00', 'Sunday': '12:30 - 16:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/bisupizza-madrid-395696
75,Bar Gyoza Go!,"Plaza del Comandante las Morenas, 5,Madrid,Spain,28013",40.416171,-3.708568,6,3.5,"['Chinese', 'Japanese', 'Asian']",22,Barato,+34-911198033,No website,No instagram,No facebook,"{'Monday': '11:00 - 00:00', 'Tuesday': '11:00 - 00:00', 'Wednesday': '11:00 - 00:00', 'Thursday': '11:00 - 00:00', 'Friday': '11:00 - 00:00', 'Saturday': '11:00 - 00:00', 'Sunday': '11:00 - 00:00'}",https://www.happycow.net/reviews/bar-gyoza-go-madrid-222495
76,Amorino - Mayor,"Mayor 40,Madrid,Spain,28013",40.416095,-3.708446,13,4.0,[],15,No price range,+34-917583355,http://www.amorino.com/fr/boutique/madrid-mayor.64.html,http://www.instagram.com/amorinogelato,http://facebook.com/AmorinoGelato,"{'Monday': '12:00 - 00:00', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 01:00', 'Saturday': '12:00 - 01:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/amorino-madrid-81608
77,Crêperie La Rue,"C. de Colón, 14,Madrid,Spain,28004",40.423881,-3.701506,2,3.5,"['European', 'French']",2,Moderado,+34-911897087,http://creperielarue.com/,http://www.instagram.com/larue.creperie/,http://facebook.com/LaRue.Creperiee/,"{'Monday': '10:00 - 23:30', 'Tuesday': '10:00 - 23:30', 'Wednesday': '10:00 - 23:30', 'Thursday': '10:00 - 23:30', 'Friday': '10:00 - 00:30', 'Saturday': '10:00 - 00:30', 'Sunday': '10:00 - 23:30'}",https://www.happycow.net/reviews/creperie-la-rue-madrid-407886
78,Mistura - Augusto Figueroa,"Calle de Augusto Figueroa, 5,Madrid,Spain,28004",40.422973,-3.700137,6,4.0,[],15,No price range,+34-917556391,http://misturaicecream.com/,No instagram,http://facebook.com/misturaicecream/,"{'Monday': '11:30 - 22:30', 'Tuesday': '11:30 - 22:30', 'Wednesday': '11:30 - 22:30', 'Thursday': '11:30 - 22:30', 'Friday': '11:30 - 00:00', 'Saturday': '11:30 - 00:00', 'Sunday': '11:30 - 22:30'}",https://www.happycow.net/reviews/mistura-madrid-204430
79,Salt in Cake,"C/ de Hortaleza, 37, bajo F, Centro,Madrid,Spain,28004",40.422438,-3.699602,0,0,['American'],1,No price range,+34-910408294,https://saltincake.com/,http://www.instagram.com/saltincake.madrid,http://facebook.com/saltincake,"{'Monday': '11:00 - 23:00', 'Tuesday': '11:00 - 23:00', 'Wednesday': '11:00 - 23:00', 'Thursday': '11:00 - 23:00', 'Friday': '11:00 - 00:00', 'Saturday': '11:00 - 00:00', 'Sunday': '11:00 - 23:00'}",https://www.happycow.net/reviews/salt-in-cake-madrid-414915
80,La Bicicleta,"Plaza de San Ildefonso, 9,Madrid,Spain,28004",40.424129,-3.701721,4,4.5,"['Western', 'Spanish']",3,No price range,+34-915329742,https://www.labicicletacafe.com/,http://www.instagram.com/labicicletacafe,http://facebook.com/labicicletacafe,"{'Monday': '10:00 - 01:00', 'Tuesday': '10:00 - 01:00', 'Wednesday': '10:00 - 01:00', 'Thursday': '10:00 - 01:00', 'Friday': '10:00 - 02:00', 'Saturday': '10:00 - 02:00', 'Sunday': '10:00 - 01:00'}",https://www.happycow.net/reviews/la-bicicleta-madrid-282206
81,Trek Taco,"74 Calle Gran Vía,Madrid,Spain,28015",40.423066,-3.709699,2,1.5,['Mexican'],4,Moderado,No phone number,No website,No instagram,http://facebook.com/Trek-Taco-110272944740951,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 02:00', 'Friday': '13:00 - 02:00', 'Saturday': '13:00 - 02:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/trek-taco-madrid-263776
82,Goconut,"C. Mayor, 47,Madrid,Spain,28013",40.415931,-3.708492,1,4.0,[],1,No price range,No phone number,https://www.goconut.es/,http://www.instagram.com/goconut_es,No facebook,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': '10:00 - 22:00', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '11:00 - 22:00'}",https://www.happycow.net/reviews/goconut-madrid-408414
83,Mistura - Ciudad Rodrigo,"Calle de Ciudad Rodrigo, 6,Madrid,Spain,28012",40.415800,-3.708488,10,4.5,[],30,No price range,+34-810524641,http://misturaicecream.com/,No instagram,http://facebook.com/misturaicecream/,"{'Monday': '10:00 - 23:00', 'Tuesday': '10:00 - 23:00', 'Wednesday': '10:00 - 23:00', 'Thursday': '10:00 - 23:00', 'Friday': '10:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/mistura-madrid-149626
84,Sol y Roll,"C de San Marcos, 11,Madrid,Spain,28004",40.421612,-3.698740,7,3.5,"['International', 'Mediterranean']",8,Moderado,+34-916001622,https://onlytap.io/jgnldl,http://www.instagram.com/solyroll,http://facebook.com/solyroll,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 19:30 - 00:00', 'Wednesday': '13:00 - 16:00, 19:30 - 00:00', 'Thursday': '13:00 - 16:00, 19:30 - 00:00', 'Friday': '13:00 - 16:00, 19:30 - 00:00', 'Saturday': '13:00 - 16:00, 19:30 - 00:00', 'Sunday': '13:00 - 16:00, 19:30 - 00:00'}",https://www.happycow.net/reviews/sol-y-roll-madrid-287304
85,Shangrila Dimsum,"C. de Leganitos, 26,Madrid,Spain,28013",40.422396,-3.710523,0,0,"['Asian', 'Fusion']",2,Barato,+34-919355448,No website,http://www.instagram.com/shangrila_dimsum,No facebook,"{'Monday': '13:00 - 23:30', 'Tuesday': '13:00 - 23:30', 'Wednesday': '13:00 - 23:30', 'Thursday': '13:00 - 23:30', 'Friday': '13:00 - 23:30', 'Saturday': '13:00 - 23:30', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/shangrila-dimsum-madrid-384928
86,Thunder Vegan - Malasaña,"Calle Don Felipe, 4,Madrid,Spain,28004",40.424533,-3.702365,94,4.5,['American'],214,Moderado,+34-912858518,https://thunderveganfood.com/,http://www.instagram.com/thunder_vegan,http://facebook.com/Thunder-VEGAN-FOOD-103073634373731,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:30', 'Saturday': '13:00 - 23:30', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/thunder-vegan-madrid-171899
87,The Cookie Lab ,"C. de San Bartolomé, 7,Madrid,Spain,28004",40.421579,-3.698686,1,4.0,[],1,No price range,+34-631046538,https://thecookielab.es/,http://www.instagram.com/thecookielab_es,http://facebook.com/thecookielab1,"{'Monday': '09:30 - 21:00', 'Tuesday': '09:30 - 21:00', 'Wednesday': '09:30 - 21:00', 'Thursday': '09:30 - 21:00', 'Friday': '09:30 - 21:00', 'Saturday': '09:30 - 21:00', 'Sunday': '10:00 - 21:00'}",https://www.happycow.net/reviews/the-cookie-lab-madrid-393837
88,That's Amore,"C de Pelayo, 6,Madrid,Spain,28004",40.421975,-3.698862,1,4.0,['Italian'],0,Moderado,+34-912325357,No website,No instagram,http://facebook.com/thatsamorenapoletana,"{'Monday': '19:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '19:00 - 23:00', 'Thursday': '19:00 - 23:00', 'Friday': '13:30 - 17:00, 19:00 - 23:30', 'Saturday': '13:30 - 17:00, 19:00 - 23:30', 'Sunday': '13:30 - 17:00, 19:00 - 23:30'}",https://www.happycow.net/reviews/thats-amore-madrid-406867
